Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Zhejiang,Ningbo,Ningbo_Station_8,39.500838,117.76583,2023-02-24,17.68,7.1,8.57,474.11,1.29,1.75,0.020271539369070203,0.528015781975942,0.10367144076124865,2.03,20.63,5.03,2.008107435719242,0.6294403076171875,0.12846755981445312,105,90.72,Poor
Yunnan,Dali,Dali_Station_1,44.619031,103.408466,2023-01-21,23.36,7.95,7.73,402.55,3.08,2.07,0.019748207726997882,0.5379237444061583,0.1087003137568283,2.91,15.29,3.78,6.0549765089987915,0.420196533203125,0.1407928466796875,116,80.49,Good
Beijing,Beijing,Beijing_Station_1,35.058675,105.637839,2023-07-21,15.32,7.54,6.93,580.81,10.31,2.17,0.020232356434603006,0.4880645693821986,0.1141393529339972,2.06,18.52,2.39,6.480830542081946,0.728607177734375,0.06018829345703125,112,59.32,Excellent
Sichuan,Chengdu,Chengdu_Station_5,41.878496,120.413814,2023-05-22,19.48,6.92,8.14,616.19,0.33,2.17,0.02255457754220322,0.47603994547824735,0.10235363751930819,3.33,33.44,2.19,3.5826355912514476,0.824920654296875,0.07990074157714844,103,44.34,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,21.087211,108.843534,2023-12-26,28.06,7.66,11.28,574.21,1.36,1.52,0.020752623794827195,0.48782753082993524,0.11462534418590106,3.21,20.72,5.48,6.105256365476209,0.96966552734375,0.10964202880859375,82,36.19,Very Poor
Hubei,Wuhan,Wuhan_Station_5,42.709402,107.716462,2023-11-29,16.94,6.98,7.14,430.76,17.79,1.89,0.01989460109921297,0.4726201856654859,0.11030102596675741,2.55,16.65,3.8,4.576617230084803,0.7681884765625,0.07253074645996094,102,29.35,Good
Beijing,Beijing,Beijing_Station_3,20.249098,100.707985,2023-07-19,19.2,7.34,8.43,424.8,0.6,2.05,0.02153393465427602,0.5053495812086698,0.0878412479843587,2.8,16.74,2.62,0.7758483761385763,0.668426513671875,0.09258079528808594,106,30.94,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_2,27.156967,124.488849,2023-10-07,17.58,7.07,11.22,589.68,0.61,1.58,0.018188215682859128,0.45110712356599625,0.10424389796302681,3.76,17.55,4.51,4.629804155186082,0.7574462890625,0.16047000885009766,96,1.01,Very Poor
Shanghai,Shanghai,Shanghai_Station_1,42.918544,121.62373,2023-04-20,23.54,7.12,9.91,528.71,6.44,2.03,0.021802781338156583,0.4698786664107956,0.10953788305885738,4.34,17.57,2.04,6.243767144465274,0.70361328125,0.16185760498046875,112,42.99,Excellent
Yunnan,Dali,Dali_Station_10,42.447294,105.196318,2023-01-13,14.03,7.46,10.0,432.94,2.96,2.26,0.021888731921268514,0.4934978441142797,0.10561802941525705,2.08,25.86,5.59,6.502006922220939,0.288543701171875,0.1706371307373047,89,14.26,Poor
Hubei,Wuhan,Wuhan_Station_4,41.013206,113.363251,2023-10-10,18.46,7.39,10.62,639.57,2.08,1.92,0.021869699967017413,0.4774551230230617,0.10077908560984898,2.19,26.36,5.89,3.809307822559887,0.540313720703125,0.04171943664550781,127,3.9,Poor
Yunnan,Kunming,Kunming_Station_8,35.811902,118.445981,2023-03-11,19.56,6.81,7.48,659.86,1.71,1.95,0.01928321717346235,0.5035711868849551,0.11161916382138898,2.23,12.57,4.53,0.6843934048051997,0.5363311767578125,0.037631988525390625,101,83.36,Good
Shandong,Qingdao,Qingdao_Station_7,22.359939,117.749096,2023-02-15,10.99,6.73,6.42,437.92,0.3,1.37,0.0206543986668702,0.506580038253917,0.09377012867805752,3.48,10.88,3.83,2.823188141637342,0.4641761779785156,0.2224268913269043,114,56.94,Good
Yunnan,Kunming,Kunming_Station_5,42.713584,107.703104,2023-03-28,13.85,7.25,7.07,489.41,3.23,1.24,0.0198846898379139,0.4723963816459746,0.11023127148454953,2.82,21.4,3.33,6.588346065243304,0.49383544921875,0.0419769287109375,113,37.53,Poor
Beijing,Beijing,Beijing_Station_2,39.869079,105.512799,2023-11-02,15.47,6.67,6.81,637.44,3.58,3.36,0.023122196295278223,0.5067358317560544,0.10105009887193896,3.21,27.46,5.17,4.646238360673969,0.5379638671875,0.15476608276367188,100,92.64,Very Poor
Beijing,Beijing,Beijing_Station_4,33.395574,105.977545,2023-09-05,19.91,6.81,10.25,594.75,5.9,1.8,0.021206683085381567,0.4758715116671391,0.1071636556182144,2.55,16.58,3.46,6.595229070452597,0.623779296875,0.1409168243408203,88,76.89,Moderate
Beijing,Beijing,Beijing_Station_7,29.573324,118.673958,2023-03-21,25.94,7.35,8.7,607.02,0.46,1.59,0.022350778196616315,0.4932117873160858,0.10222400291673915,2.9,17.26,4.11,4.893662922699439,0.5136795043945312,0.13106584548950195,94,50.06,Moderate
Sichuan,Chengdu,Chengdu_Station_6,29.958026,109.941543,2023-07-27,23.3,7.47,4.78,423.73,1.32,2.44,0.019699631870366222,0.5137665990809129,0.09816450262752562,2.86,23.17,2.46,4.562277998996684,0.5192413330078125,0.10329818725585938,103,64.78,Very Poor
Hubei,Wuhan,Wuhan_Station_2,20.273072,111.419395,2023-03-29,4.9,7.09,11.6,623.89,0.37,1.45,0.02204744778042842,0.46993687490473735,0.10626437077526703,3.12,26.85,2.84,5.3547099212672205,0.37360382080078125,0.14002037048339844,100,13.38,Poor
Hubei,Yichang,Yichang_Station_9,44.917485,115.361206,2023-05-23,17.38,7.08,6.36,612.1,0.0,1.69,0.017616389897515152,0.4841943496863907,0.09404853275978936,2.57,25.63,3.73,3.0484641835906574,0.67706298828125,0.07686614990234375,94,89.19,Poor
Shanghai,Shanghai,Shanghai_Station_10,36.047854,105.537121,2023-08-12,24.25,6.93,8.78,489.68,0.47,1.97,0.020095632310160465,0.5081187741504533,0.10986066134999313,3.26,15.92,4.19,5.216589118767911,0.34234619140625,0.1545886993408203,85,64.41,Poor
Yunnan,Kunming,Kunming_Station_10,20.731515,123.109327,2023-04-28,19.3,6.77,8.0,560.12,2.83,1.28,0.020675443547648956,0.42789779733009287,0.10995667890692994,3.62,18.4,3.6,5.95120639242937,0.425750732421875,0.21059703826904297,114,67.78,Good
Jiangsu,Suzhou,Suzhou_Station_2,38.528474,102.324829,2023-12-13,12.23,7.41,8.75,409.79,6.71,2.54,0.020086493009600307,0.4981274819401446,0.10220762676073275,3.1,19.26,3.12,2.1694620549982093,0.158843994140625,0.11025810241699219,111,37.91,Excellent
Zhejiang,Ningbo,Ningbo_Station_1,36.154405,121.993622,2023-06-30,18.86,6.5,2.88,480.9,3.79,1.96,0.018925846743618354,0.5244752878241187,0.09408405728225361,4.01,21.08,5.05,3.5663289882277494,0.53839111328125,0.1809244155883789,110,26.56,Good
Sichuan,Chengdu,Chengdu_Station_4,34.963422,116.342453,2023-02-27,20.51,7.77,5.52,353.25,0.01,2.49,0.020798481983378598,0.5413925010323829,0.11309647701232603,1.86,15.32,3.6,4.4736119970876285,0.3354949951171875,0.059741973876953125,99,47.38,Good
Shanghai,Shanghai,Shanghai_Station_4,29.714657,122.837588,2023-04-28,20.1,7.12,5.48,438.36,1.09,2.17,0.018959763434025168,0.46583371663852674,0.0987756187946356,3.16,18.15,2.7,8.061622990599684,0.2891082763671875,0.14273834228515625,95,29.05,Excellent
Henan,Luoyang,Luoyang_Station_8,35.901565,102.568738,2023-04-13,24.94,6.96,7.36,515.18,0.8,1.46,0.01787247122352096,0.499584698609829,0.09795131091685093,3.0,11.87,3.47,5.0542391346436,0.672454833984375,0.07022857666015625,99,43.28,Moderate
Shandong,Qingdao,Qingdao_Station_3,39.779801,124.679546,2023-07-15,12.88,6.87,7.14,558.86,16.17,2.02,0.019393581135122507,0.5119885811993122,0.09689971622965755,2.64,20.79,4.16,5.270589850766969,0.6163330078125,0.07177352905273438,126,97.73,Poor
Zhejiang,Ningbo,Ningbo_Station_3,36.398524,120.770813,2023-05-06,16.79,7.24,11.61,480.91,1.42,2.7,0.01804261318474763,0.5048847204208526,0.1004501429505247,3.0,27.81,4.62,4.422968998945013,0.6436767578125,0.039793968200683594,91,84.8,Good
Guangdong,Shenzhen,Shenzhen_Station_3,22.077635,104.609934,2023-03-30,17.65,7.13,7.13,493.39,3.28,1.6,0.0208989590393402,0.502476784442073,0.10249622404423049,2.33,11.98,4.25,5.043347465595238,0.5456695556640625,0.1328754425048828,96,25.1,Excellent
Henan,Zhengzhou,Zhengzhou_Station_6,24.339523,109.793546,2023-01-28,10.15,7.45,5.58,573.08,1.06,1.24,0.020493279363398797,0.5134249132464472,0.10762636614316705,2.23,29.92,4.55,9.89284568267251,0.353729248046875,0.15256881713867188,96,94.65,Moderate
Jiangsu,Nanjing,Nanjing_Station_4,36.465559,119.86525,2023-07-26,19.05,7.46,7.74,651.12,3.44,2.2,0.017994438044745553,0.49446026144305155,0.10506409280067162,2.82,22.22,4.01,6.207703678120625,0.7507781982421875,0.07976341247558594,111,69.36,Poor
Sichuan,Chengdu,Chengdu_Station_4,29.347308,112.490705,2023-03-11,23.4,7.6,4.44,531.97,2.77,2.35,0.02113491555771775,0.5174916796031916,0.11376443919986427,2.49,16.25,5.22,6.695992691836317,0.4569854736328125,0.16000080108642578,94,71.26,Very Poor
Hubei,Yichang,Yichang_Station_5,25.102893,111.739406,2023-01-21,17.68,7.23,9.57,474.85,8.22,2.73,0.021147938489558808,0.5180325943311151,0.11006123632616796,3.9,21.92,4.48,3.9992144570384887,0.59857177734375,0.11172008514404297,75,60.16,Poor
Beijing,Beijing,Beijing_Station_4,23.676674,117.917316,2023-11-21,25.26,6.5,7.23,525.02,3.61,0.85,0.020671997683147265,0.5145720057969986,0.09978147962950298,3.41,19.63,5.09,6.924345586957781,0.4136466979980469,0.12894773483276367,110,34.53,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_4,23.014914,120.584265,2023-03-06,22.2,7.39,8.92,667.45,14.7,0.8,0.023836435985658024,0.48266845075557946,0.10780013750564724,2.64,27.22,3.94,5.711048154816563,0.6143264770507812,0.04207897186279297,110,96.7,Very Poor
Yunnan,Kunming,Kunming_Station_2,33.674555,104.287772,2023-09-23,20.04,6.67,9.4,542.1,0.99,2.12,0.02084807991267923,0.4806003377107754,0.10256705297128169,2.44,14.94,4.38,6.513830276306512,0.38543701171875,0.14052581787109375,104,83.28,Excellent
Yunnan,Kunming,Kunming_Station_4,22.796075,104.822364,2023-06-14,18.15,7.07,4.45,540.87,1.83,2.62,0.021124062136711523,0.49171433770478257,0.10207519980372033,2.66,19.24,3.3,6.701495838489664,0.8579254150390625,0.06883621215820312,95,37.39,Poor
Beijing,Beijing,Beijing_Station_6,29.251611,119.413249,2023-06-01,20.8,7.25,10.23,644.85,1.11,2.76,0.02079591334764927,0.5014240216340728,0.10456896225368192,2.75,11.66,2.67,5.138668563212316,0.8145675659179688,0.07198095321655273,106,34.65,Good
Hubei,Yichang,Yichang_Station_10,40.036334,122.659578,2023-10-30,12.52,6.67,7.83,355.04,1.56,2.47,0.019658765604168692,0.4834634732450163,0.10231177661432965,2.96,20.93,4.2,3.3641317672771684,0.827423095703125,0.1609020233154297,93,96.5,Good
Shanghai,Shanghai,Shanghai_Station_4,39.396818,102.8315,2023-06-13,24.06,6.43,9.64,653.79,1.88,2.33,0.02228565135549466,0.49966782178881813,0.10455056825435531,3.83,23.62,3.14,7.980208309038519,0.514312744140625,0.09312820434570312,92,95.76,Excellent
Guangdong,Guangzhou,Guangzhou_Station_9,37.374691,103.296519,2023-11-30,25.62,6.83,9.13,398.03,18.86,1.57,0.019805041149828208,0.526399577277088,0.09883394841841023,2.2,17.8,5.68,3.757471894408686,0.5048828125,0.10054779052734375,103,24.2,Good
Jiangsu,Nanjing,Nanjing_Station_10,29.393693,103.430753,2023-09-07,17.49,7.13,8.59,476.56,6.71,1.65,0.02108195474119528,0.5293408040763523,0.10475712277504956,3.81,24.99,4.41,5.842705720095625,0.2089691162109375,0.111328125,103,73.79,Poor
Sichuan,Mianyang,Mianyang_Station_7,34.689022,114.355593,2023-05-06,16.18,7.02,9.37,479.07,4.39,1.14,0.01874532983685956,0.5418886880982704,0.102535044669428,3.55,23.21,6.14,3.4181481614711577,0.7033233642578125,0.05280876159667969,98,64.93,Very Poor
Hubei,Wuhan,Wuhan_Station_5,34.880277,103.586989,2023-10-04,17.25,7.43,7.23,495.46,1.79,1.65,0.019527445058526383,0.49338588115761883,0.10276090851026279,3.13,18.12,5.75,2.875678491646318,0.420501708984375,0.08269119262695312,89,18.56,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_7,25.918091,116.540151,2023-02-05,23.95,7.17,9.14,596.82,0.59,1.5,0.018106092847682616,0.5074982317337773,0.10564953724301589,1.93,22.66,5.05,3.949905914346435,0.37764739990234375,0.14964675903320312,116,32.67,Poor
Hubei,Yichang,Yichang_Station_8,40.084959,107.813057,2023-05-08,20.43,5.89,7.54,414.86,4.03,1.3,0.022215234908877873,0.4860374035451224,0.11006015112835325,3.09,20.82,3.61,8.213783611259498,0.312774658203125,0.1197357177734375,105,69.39,Good
Guangdong,Shenzhen,Shenzhen_Station_4,21.696207,105.936635,2023-08-30,17.91,6.85,9.95,591.85,3.62,1.86,0.020013840432993407,0.5092631756222648,0.10576431217452063,3.05,12.36,2.58,6.039776099898934,0.4709625244140625,0.06983566284179688,92,95.99,Excellent
Zhejiang,Ningbo,Ningbo_Station_10,29.340772,118.716503,2023-01-21,25.11,8.04,4.83,312.01,3.89,2.54,0.022035631925939575,0.494167239924642,0.10278847639130585,3.51,18.79,4.55,9.46132202541691,0.5561065673828125,0.04563570022583008,86,14.28,Moderate
Shanghai,Shanghai,Shanghai_Station_8,30.196984,108.953671,2023-02-07,15.02,7.33,9.72,476.54,1.14,0.66,0.020376831204329558,0.5067778604185731,0.09380399303910097,4.01,24.79,2.9,6.460803233542015,0.800323486328125,0.10930061340332031,110,48.51,Good
Guangdong,Shenzhen,Shenzhen_Station_8,44.511697,123.501117,2023-03-10,25.48,6.69,5.36,479.7,9.65,1.95,0.022494234419938933,0.5252877243959718,0.0984207546213964,2.86,24.7,4.5,5.071217005376739,0.5587158203125,0.07555580139160156,82,80.38,Good
Yunnan,Dali,Dali_Station_2,25.096142,109.836025,2023-01-07,10.62,7.31,6.73,381.03,2.33,1.91,0.020553355200340007,0.5291032196683357,0.10429680552904096,3.64,24.84,3.79,9.28151599711829,0.5593719482421875,0.18180465698242188,81,58.37,Good
Hubei,Wuhan,Wuhan_Station_7,41.091154,106.863543,2023-09-09,23.52,7.39,8.17,641.05,0.76,2.54,0.021846802452953593,0.4747329398453099,0.11119855906497983,3.08,19.41,4.36,5.565347191946748,0.632598876953125,0.17615699768066406,105,57.88,Moderate
Shanghai,Shanghai,Shanghai_Station_2,31.774935,124.857079,2023-09-10,14.84,7.2,11.62,478.2,1.58,1.68,0.018105634581997015,0.4492327867710464,0.1138181052552324,3.43,19.22,2.63,4.954175736170087,0.5335693359375,0.08324623107910156,96,65.95,Poor
Beijing,Beijing,Beijing_Station_3,26.971409,105.588583,2023-02-23,16.71,7.43,5.82,589.02,13.99,1.29,0.022304218291723476,0.5527040522242695,0.10698559842515556,2.49,23.51,2.47,6.266424864964658,0.74847412109375,0.13271141052246094,109,18.77,Moderate
Guangdong,Shenzhen,Shenzhen_Station_4,41.492708,123.263524,2023-11-22,21.3,6.73,5.98,303.74,0.16,1.83,0.019903145075736907,0.49633514422574004,0.10737780603862158,2.38,25.82,4.67,4.462531287837082,0.433807373046875,0.1334972381591797,102,9.49,Moderate
Zhejiang,Ningbo,Ningbo_Station_9,27.105037,113.592453,2023-09-10,23.78,7.31,5.97,475.59,0.11,2.61,0.021192367017235914,0.5026423727272495,0.11488972685792498,2.4,23.46,5.33,6.4409835453365565,0.721405029296875,0.19922733306884766,104,58.69,Moderate
Sichuan,Mianyang,Mianyang_Station_3,22.124722,102.739548,2023-05-07,20.72,7.01,7.3,656.34,6.14,1.32,0.019989144822116663,0.517533666576118,0.10362533576460706,2.9,22.8,2.53,5.303557867541651,0.746917724609375,0.1270885467529297,106,5.33,Good
Shandong,Qingdao,Qingdao_Station_5,26.904377,114.302206,2023-08-08,29.77,6.75,5.88,648.17,14.21,2.0,0.020618487297518903,0.4956944646973003,0.11318617486448129,2.34,24.34,4.4,2.849771639753459,0.265106201171875,0.11927270889282227,106,66.78,Very Poor
Sichuan,Mianyang,Mianyang_Station_4,36.238212,107.591924,2023-03-17,18.32,7.17,11.11,585.4,9.11,1.51,0.020116712587936045,0.4832664472813909,0.11105258998226832,2.17,22.69,4.15,6.42482999456944,0.1709136962890625,0.15732574462890625,78,42.33,Moderate
Jiangsu,Nanjing,Nanjing_Station_10,27.415361,100.144003,2023-07-06,20.98,6.62,5.74,562.27,9.94,1.92,0.021720670055635573,0.4984446826094316,0.10470671429823365,3.14,20.37,5.19,4.555321372107074,0.45770263671875,0.0821075439453125,110,93.8,Good
Henan,Zhengzhou,Zhengzhou_Station_5,30.575712,122.301151,2023-06-27,18.97,6.63,7.65,345.14,1.56,1.15,0.018849608411490047,0.4782341626020804,0.09605496485253905,2.49,16.19,3.62,3.782199443907201,0.760833740234375,0.03902244567871094,80,80.9,Very Poor
Hubei,Yichang,Yichang_Station_6,23.762144,116.89809,2023-07-18,17.94,6.54,7.94,415.16,1.8,2.68,0.0194993548851785,0.5250376796197459,0.09874021919538073,2.42,20.09,2.57,6.914233494734307,0.30704498291015625,0.10171175003051758,99,82.24,Excellent
Beijing,Beijing,Beijing_Station_3,28.347468,102.685116,2023-05-09,19.42,6.68,11.48,467.88,4.27,2.56,0.02045369261403522,0.5339611119493186,0.10406572014467237,3.61,20.68,2.82,4.046268262602864,0.8653106689453125,0.10345649719238281,100,83.82,Good
Yunnan,Kunming,Kunming_Station_6,39.564668,108.616844,2023-05-18,24.76,6.82,4.59,407.55,3.03,1.75,0.022359007640880866,0.49145439559064835,0.10821755964617817,2.82,33.42,2.77,6.415608557738841,0.0562744140625,0.14239883422851562,105,57.09,Good
Hubei,Yichang,Yichang_Station_2,30.673654,120.012068,2023-03-10,17.06,6.58,6.78,446.09,8.74,2.19,0.02029209631036093,0.4952723221330271,0.10022248987019054,2.82,15.02,3.47,7.4056447702545825,0.5311431884765625,0.059551239013671875,112,17.51,Very Poor
Yunnan,Dali,Dali_Station_6,23.698735,108.671749,2023-04-30,14.49,7.34,8.82,469.22,1.44,2.15,0.019206138013340292,0.48945576732093365,0.10817131527322797,2.93,14.08,3.29,4.969461031327715,0.67059326171875,0.10056686401367188,74,20.75,Poor
Beijing,Beijing,Beijing_Station_4,30.011127,120.467297,2023-05-15,21.46,6.91,3.52,287.93,7.15,1.98,0.01957924595338098,0.498367536648941,0.10216214931010555,3.59,18.17,3.4,2.8118785811052702,0.9618148803710938,0.10860681533813477,116,50.13,Moderate
Hubei,Yichang,Yichang_Station_6,25.494751,119.187231,2023-03-29,9.58,7.86,7.43,528.73,0.13,1.22,0.020081203166627738,0.5046886191723396,0.10946958042276692,2.59,17.27,5.22,3.9598784251697308,0.7895774841308594,0.07240700721740723,87,23.69,Excellent
Shanghai,Shanghai,Shanghai_Station_3,25.43271,108.357949,2023-04-29,23.43,7.92,7.65,566.87,0.34,2.77,0.01973385113530155,0.5299824191834968,0.100881379541272,3.25,20.98,4.7,2.0768231325907,0.319244384765625,0.1595630645751953,114,27.75,Good
Zhejiang,Ningbo,Ningbo_Station_7,28.104756,107.76574,2023-10-15,24.38,7.74,6.79,477.05,2.92,1.59,0.01990683815366495,0.5373060586089091,0.10145974834432471,2.45,21.49,3.94,5.798614786113101,0.17010498046875,0.10245227813720703,99,75.12,Moderate
Beijing,Beijing,Beijing_Station_8,23.858412,102.776024,2023-01-20,22.33,7.76,6.1,674.74,2.57,1.86,0.020748895141177358,0.5082766270211196,0.10432207419161228,2.75,17.54,3.16,0.9957826278312827,0.5628204345703125,0.19269752502441406,93,29.99,Good
Zhejiang,Hangzhou,Hangzhou_Station_4,44.504012,118.308927,2023-08-19,13.16,7.99,9.82,510.58,2.11,2.43,0.018574019663948886,0.5308066462015695,0.09115895764587552,2.89,24.3,4.47,5.913467506915311,0.551788330078125,0.04720497131347656,99,98.06,Excellent
Hubei,Wuhan,Wuhan_Station_1,27.75276,100.553344,2023-03-12,27.58,7.3,8.14,478.78,3.8,1.13,0.021156107223200892,0.507359911260243,0.10262814509386446,2.78,19.27,4.13,4.114824054758856,0.21270751953125,0.08991622924804688,103,57.76,Good
Zhejiang,Ningbo,Ningbo_Station_1,22.212312,101.441717,2023-06-28,25.41,6.76,7.81,632.58,2.16,2.58,0.01911472537485141,0.5320768578505098,0.10395484660051421,2.97,15.74,5.23,5.009025421693985,0.429290771484375,0.034442901611328125,110,38.46,Very Poor
Sichuan,Chengdu,Chengdu_Station_5,43.405758,117.792199,2023-02-19,10.65,6.81,8.38,544.92,3.79,1.99,0.02006475577591645,0.5196383741373913,0.08896465542841316,3.08,20.27,5.72,6.0148302918488605,0.45294189453125,0.05886650085449219,86,93.85,Poor
Zhejiang,Ningbo,Ningbo_Station_6,44.995192,112.497263,2023-10-08,17.07,7.11,9.43,295.01,2.58,2.2,0.019139612531295022,0.5160144732975491,0.11304019030192027,2.77,18.56,2.93,1.248573541233302,0.76580810546875,0.16143798828125,81,18.18,Poor
Zhejiang,Hangzhou,Hangzhou_Station_8,40.553814,123.089152,2023-05-08,21.59,6.83,7.81,447.07,0.92,2.08,0.01966972406169252,0.49124724521142266,0.10378518722489681,3.18,18.72,5.37,7.89396293062268,0.815338134765625,0.06591033935546875,101,42.85,Moderate
Beijing,Beijing,Beijing_Station_2,31.71253,100.51425,2023-04-17,23.88,7.28,8.47,475.15,3.89,1.88,0.022112767842065027,0.5205641472543248,0.10363147124131908,3.33,17.63,6.35,17.881854440828775,0.63421630859375,0.0132598876953125,95,27.2,Excellent
Beijing,Beijing,Beijing_Station_4,39.695603,119.788754,2023-11-22,19.53,7.21,6.27,627.95,5.56,2.67,0.020193712790025437,0.4802010059485899,0.10010223327047867,3.64,25.44,4.44,2.499470955409899,0.343109130859375,0.049610137939453125,101,16.02,Poor
Yunnan,Dali,Dali_Station_4,31.169766,116.644755,2023-03-04,18.5,6.4,8.78,525.15,0.44,1.58,0.02384692190008719,0.49095640408098734,0.10550320153380553,2.81,17.46,3.41,4.647176302393829,0.5322418212890625,0.06823062896728516,97,58.33,Very Poor
Shanghai,Shanghai,Shanghai_Station_6,35.043999,104.574105,2023-02-26,19.55,6.98,4.54,649.49,18.21,1.13,0.01993239184277342,0.49710821962119267,0.10878020110195605,2.88,23.9,3.37,5.104512629841482,0.722503662109375,0.09354972839355469,110,22.61,Poor
Zhejiang,Hangzhou,Hangzhou_Station_6,29.487098,116.236747,2023-12-22,19.45,6.55,9.68,463.08,0.44,2.34,0.02399815972623005,0.46435458076187974,0.10588699328176647,2.03,16.62,4.67,0.2428251421414995,0.552520751953125,0.03919696807861328,110,15.39,Poor
Shandong,Qingdao,Qingdao_Station_2,25.325672,103.725684,2023-07-13,17.7,6.65,5.69,324.82,5.69,2.78,0.022103700535625017,0.5275613226185555,0.10054697985356942,3.26,18.37,3.69,6.32750605718353,0.387725830078125,0.030567169189453125,92,82.61,Moderate
Jiangsu,Suzhou,Suzhou_Station_9,37.390081,116.983968,2023-01-28,24.89,7.26,5.79,466.92,6.7,2.7,0.01999566680268157,0.4977291143503774,0.11026493486746104,3.3,25.58,5.05,5.221770312583866,0.4434814453125,0.0076427459716796875,103,42.75,Moderate
